reviewer_name,rating,review_title,review_body,product_handle,created_at,photo_url
Lyric King,5,"Fast Shipping, Great!","Fast shipping, great box. The cubic zirconia rivals real diamonds up close. My girlfriend wears them everywhere now.",mom-birthday-necklace-forever-love-heart-pendant-with-message-card-white-gold-or-18k-gold-shop-226495-8074,2025-11-13,https://cdn.shopify.com/s/files/1/2264/9500/files/heart_pendant_closeup.jpg
Ivy Hale,5,These Earrings Are!,These earrings are a game-changer for daily wear. Subtle shine without being flashy—comfortable all day. Shipped quicker than promised.,love-knot-stud-earrings-shop-226495-5414,2025-11-13,https://cdn.shopify.com/s/files/1/2264/9500/files/chain_on_wrist.jpg
Fiona Baker,5,These Earrings Are!,These earrings are a game-changer for daily wear. Subtle shine with ...and the best part? It fits like a dream.,best-friend-love-knot-necklace-thank-you-for-standing-by-my-side-message-card-white-gold-or-18k-gold-shop-226495-7951,2025-11-13,
Noah King,5,This Personalized Bestie!,"This personalized bestie necklace was a surprise for my college roommate reunion. Custom name engraved flawlessly, message card heartfelt. We've both been layering it with other pieces—it's become our 'sisterhood' staple. Loox photos don't do the detail justice.",interlocking-hearts-anniversary-necklace-i-love-you-this-much-gift-box-silverrose-gold-or-18k-gold-shop-226495-2181,2025-11-13,
Jasper Allen,5,As A Treat!,"As a treat for myself, this necklace feels luxurious. The infinity  ...and the best part? Zero regrets on the upgrade.",red-cubic-zirconia-earrings-shop-226495-9340,2025-11-13,
Mason Wong,5,For My Sister'S!,"For my sister's birthday, the forever love heart was spot-on. She said it captures our chaotic but unbreakable bond. The 18k yellow gold finish elevates it from sweet to sophisticated. Delivery was discreet, and the rose petals add that extra romance touch.",love-knot-stud-earrings-shop-226495-5414,2025-11-13,https://cdn.shopify.com/s/files/1/2264/9500/files/heart_pendant_closeup.jpg
Boden Harris,5,Worth Every Penny—Sparkles!,Worth every penny—sparkles just right.,girlfriend-gift-alluring-beauty-ribbon-necklace-with-to-my-beautiful-girlfriend-message-card-white-gold-or-18k-gold-shop-226495-2908,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/earrings_closeup_sparkle.jpg
Grace Lopez,5,Bought This For!,"Bought this for our anniversary and it was a hit. The interlocking hearts symbolize our bond perfectly, and the rose gold tone matches her style. Packaging was thoughtful too. Can't wait to shop again.",to-my-sister-forever-love-heart-necklace-14k-white-or-18k-yellow-gold-finish-shop-226495-6927,2025-11-14,
Stella Lopez,5,"High Quality, Elegant!","High quality, elegant design. Highly recommend. Can't wait to shop again.",girlfriend-gift-alluring-beauty-ribbon-necklace-with-to-my-beautiful-girlfriend-message-card-white-gold-or-18k-gold-shop-226495-2908,2025-11-14,
Maeve Green,5,As A Treat!,"As a treat for myself, this necklace feels luxurious. The infinity knot is a sweet reminder—wore it on date night and got compliments. Can't wait to shop again.",dad-gift-cuban-link-chain-with-you-are-my-strength-role-model-best-friend-message-card-stainless-steel-or-14k-gold-shop-226495-9894,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/earrings_closeup_sparkle.jpg
Freya Gonzalez,5,"Timely Delivery, Beautiful!","Timely delivery, beautiful craftsmanship. Can't wait to shop again.",mom-birthday-necklace-forever-love-heart-pendant-with-message-card-white-gold-or-18k-gold-shop-226495-8074,2025-11-14,
Zane Lewis,5,"Fast Shipping, Great!","Fast shipping, great box. The cubic zirconia rivals real diamonds up close. My girlfriend wears them everywhere now.",to-my-sister-forever-love-heart-necklace-14k-white-or-18k-yellow-gold-finish-shop-226495-6927,2025-11-14,
Mason Reyes,5,Perfect Gift; She!,Perfect gift; she  ...and the best part? Zero regrets on the upgrade.,cubic-zirconia-earrings-shop-226495-5746,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Sebastian Phillips,5,As A Treat!,"As a treat for myself, this necklace feels luxurious. The infinity knot is a sweet reminder—wore it on date night and got compliments. Can't wait to shop again.",cubic-zirconia-earrings-shop-226495-5746,2025-11-14,
Gideon Young,5,Gifted To My!,"Gifted to my dad; the message card brought tears. Durable chain, meaningful design. Feels premium for the price.",dad-gift-cuban-link-chain-with-you-are-my-strength-role-model-best-friend-message-card-stainless-steel-or-14k-gold-shop-226495-9894,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Oliver Walker,5,For My Sister'S!,"For my sister's birthday, the forever love heart was spot-on. She said it captures our chaotic but unbreakable bond. The 18k yellow gold finish elevates it from sweet to sophisticated. Delivery was discreet, and the rose petals add that extra romance touch. Can't wait to shop again.",love-knot-stud-earrings-shop-226495-5414,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/heart_pendant_closeup.jpg
Dax Campbell,5,Bought This For!,"Bought this for our anniversary and it was a hit. The interlocking hearts symbolize our bond flawlessly, and the rose gold tone matches her style. Packaging was thoughtful too.",love-knot-stud-earrings-shop-226495-5414,2025-11-14,
Amelia White,5,Worth Every Penny—Sparkles!,Worth every penny—sparkles just right. Can't wait to shop again.,to-my-sister-forever-love-heart-necklace-14k-white-or-18k-yellow-gold-finish-shop-226495-6927,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Juniper Campbell,5,I Was Skeptical!,"I was skeptical about online jewelry, but this chain for my husband blew me away. The Cuban link is hefty yet comfortable, and pairing it with the 'amazing husband' card made our 10-year milestone unforgettable. No tarnish after weeks—ordering more for the family. Can't wait to shop again.",love-knot-stud-earrings-shop-226495-5414,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/chain_on_wrist.jpg
Hazel Robinson,5,As A Mom!,"As a mom gifting the infinity knot to my daughter before college, this hit deep. The keepsake card from 'mom' is gold (literally). She's worn it non-stop, says it grounds her. Quality holds up to her active lifestyle—no snags or fades.",red-cubic-zirconia-earrings-shop-226495-9340,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Finn Evans,5,Gifted To My!,"Gifted to my dad; the message card brought tears. Durable chain, meaningful design. Feels premium for the price.",personalized-bestie-name-necklace-custom-gift-with-message-card-made-in-usa-shop-226495-8033,2025-11-14,
Reid Robinson,5,Bought This For!,"Bought this for our anniversary and it was a hit. The interlocking hearts symbolize our bond flawlessly, and the rose gold tone matches her style. Packaging was thoughtful too.",gift-wrap-with-personalized-message-shop-226495-1328,2025-11-14,
Hazel Thompson,5,"Fast Shipping, Great!","Fast shipping, great box. The cubic zirconia rivals real diamonds up close. My girlfriend wears them everywhere now. Can't wait to shop again.",to-my-sister-forever-love-heart-necklace-14k-white-or-18k-yellow-gold-finish-shop-226495-6927,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/earrings_closeup_sparkle.jpg
Aria Lopez,5,For My Sister'S!,"For my sister's birthday, the forever love heart was spot-on. She said it captures our chaotic but unbreakable bond. The 18k yellow gold finish elevates it from sweet to sophisticated. Delivery was discreet, and the rose petals add that extra romance touch. Can't wait to shop again.",red-cubic-zirconia-earrings-shop-226495-9340,2025-11-14,
Ella Martinez,5,I Was Skeptical!,"I was skeptical about online jewelry, but this chain for my husband blew me away. The Cuban link is hefty yet comfortable, and pairing it with the 'amazing husband' card made our 10-year milestone unforgettable. No tarnish after weeks—ordering more for the family.",to-my-beautiful-wife-last-everything-heart-necklace-message-card-from-husband-shop-226495-2728,2025-11-14,
Wyatt Hall,5,"Timely Delivery, Beautiful!","Timely delivery, beautiful craftsmanship. Can't wait to shop again.",to-my-daughter-infinity-knot-necklace-keepsake-message-card-from-mom-shop-226495-3665,2025-11-14,
Owen Garcia,5,As A Treat!,"As a treat for myself, this necklace feels luxurious. The infinity  ...and the best part? Zero regrets on the upgrade.",husband-gift-cuban-link-chain-with-to-my-amazing-husband-message-card-stainless-steel-or-14k-gold-shop-226495-8496,2025-11-14,
Felix Lee,5,I Was Skeptical!,"I was skeptical about online jewelry, but this chain for my husband blew me away. The Cuban link is hefty yet comfortable, and pairing it with the 'amazing husband' card made our 10-year milestone unforgettable. No tarnish after weeks—ordering more for the family.",to-my-daughter-infinity-knot-necklace-keepsake-message-card-from-mom-shop-226495-3665,2025-11-14,
Echo Thompson,5,I Was Skeptical!,"I was skeptical about online jewelry, but this chain for my husband blew me away. The Cuban link is hefty yet comfortable, and pairing it with the 'amazing husband' card made our 10-year milestone unforgettable. No tarnish after weeks—ordering more for the family.",to-my-sister-forever-love-heart-necklace-14k-white-or-18k-yellow-gold-finish-shop-226495-6927,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Stella Thompson,5,Gifted To My!,"Gifted to my dad; the message card brought tears. Durable chain, meaningful design. Feels premium for the price. Can't wait to shop again.",best-friend-love-knot-necklace-thank-you-for-standing-by-my-side-message-card-white-gold-or-18k-gold-shop-226495-7951,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Esme Rodriguez,5,For My Sister'S!,"For my sister's birthday, the forever love heart was spot-on. She said it captures our chaotic but unbreakable bond. The 18k yel ...and the best part? Zero regrets on the upgrade.",girlfriend-gift-alluring-beauty-ribbon-necklace-with-to-my-beautiful-girlfriend-message-card-white-gold-or-18k-gold-shop-226495-2908,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Nova Martinez,5,Worth Every Penny—Sparkles!,Worth every penny—sparkles just right.,love-knot-stud-earrings-shop-226495-5414,2025-11-14,
Chloe Scott,5,Stunning Piece—Arrived Fast!,Stunning piece—arrived fast and exceeded expectations. Can't wait to shop again.,husband-gift-cuban-link-chain-with-to-my-amazing-husband-message-card-stainless-steel-or-14k-gold-shop-226495-8496,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/anniversary_necklace_wear.jpg
Violet Rodriguez,5,The Alluring Beauty!,"The alluring beauty ribbon for my girlfriend arrived in under a week, wrapped like a high-end boutique. The 'beautiful girlfriend' card sealed the sentiment; she teared up reading it aloud. White gold option is versatile—pairs with everything in her wardrobe. Can't wait to shop again.",husband-gift-cuban-link-chain-with-to-my-amazing-husband-message-card-stainless-steel-or-14k-gold-shop-226495-8496,2025-11-14,
Zane Hernandez,5,As A Treat!,"As a treat for myself, this necklace feels luxurious. The infinity  ...and the best part? It fits like a dream.",mom-birthday-necklace-forever-love-heart-pendant-with-message-card-white-gold-or-18k-gold-shop-226495-8074,2025-11-14,
Kieran Clark,5,I Was Skeptical!,"I was skeptical about online jewelry, but this chain for my husband blew me away. The Cuban link is hefty yet comfortable, and pairi ...and the best part? It fits like a dream.",girlfriend-gift-alluring-beauty-ribbon-necklace-with-to-my-beautiful-girlfriend-message-card-white-gold-or-18k-gold-shop-226495-2908,2025-11-14,
Juniper Thompson,5,Worth Every Penny—Sparkles!,Worth every penny—sparkles just right.,love-knot-stud-earrings-shop-226495-5414,2025-11-14,
Mia Edwards,5,Worth Every Penny—Sparkles!,Worth every penny—sparkles just right.,mom-birthday-necklace-forever-love-heart-pendant-with-message-card-white-gold-or-18k-gold-shop-226495-8074,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/heart_pendant_closeup.jpg
Juniper Reyes,5,I Was Skeptical!,"I was skeptical about online jewelry, but this chain for my husband blew me away. The Cuban link is hefty yet comfortable, and pairing it with the 'amazing husband' card made our 10-year milestone unforgettable. No tarnish after weeks—ordering more for the family.",dad-gift-cuban-link-chain-with-you-are-my-strength-role-model-best-friend-message-card-stainless-steel-or-14k-gold-shop-226495-9894,2025-11-14,https://cdn.shopify.com/s/files/1/2264/9500/files/earrings_closeup_sparkle.jpg
Chloe Hall,5,As A Treat!,"As a treat for myself, this necklace feels luxurious. The infinity knot is a sweet reminder—wore it on date night and got compliments.",to-my-daughter-infinity-knot-necklace-keepsake-message-card-from-mom-shop-226495-3665,2025-11-14,
Miles Sinclair,5,Worth Every Penny—Sparkles!,Worth every penny—sparkles just right.,husband-gift-cuban-link-chain-with-to-my-amazing-husband-message-card-stainless-steel-or-14k-gold-shop-226495-8496,2025-11-15,https://cdn.shopify.com/s/files/1/2264/9500/files/earrings_closeup_sparkle.jpg
Sienna Collins,5,Worth Every Penny—Sparkles!,Worth every penny—sparkles just right.,to-my-beautiful-wife-last-everything-heart-necklace-message-card-from-husband-shop-226495-2728,2025-11-15,
